58, 2020-06-28 16:48:18.743960
59, 2020-06-28 16:48:29.869159
60, 2020-06-28 16:48:35.900260
61, 2020-06-28 16:48:47.159292
62, 2020-06-28 16:48:53.076063
63, 2020-06-28 16:49:04.256088
64, 2020-06-28 16:49:10.259230
65, 2020-06-28 16:49:21.482739
66, 2020-06-28 16:49:27.452037
67, 2020-06-28 16:49:38.713273
68, 2020-06-28 16:49:44.727755
69, 2020-06-28 16:49:55.896039
70, 2020-06-28 16:50:01.893495
71, 2020-06-28 16:50:13.072550
72, 2020-06-28 16:50:19.090731
73, 2020-06-28 16:50:30.329999
74, 2020-06-28 16:50:36.334126
75, 2020-06-28 16:50:47.438530
76, 2020-06-28 16:50:53.469355
77, 2020-06-28 16:51:04.644985
78, 2020-06-28 16:51:10.635746
79, 2020-06-28 16:51:21.858774
80, 2020-06-28 16:51:27.896856
81, 2020-06-28 16:51:39.033407
82, 2020-06-28 16:51:45.079287
83, 2020-06-28 16:51:56.295082
84, 2020-06-28 16:52:02.343738
85, 2020-06-28 16:52:13.506613
86, 2020-06-28 16:52:19.536158
87, 2020-06-28 16:52:30.638258
88, 2020-06-28 16:52:36.751179
89, 2020-06-28 16:52:47.927650
90, 2020-06-28 16:52:53.882751
91, 2020-06-28 16:53:05.078894
92, 2020-06-28 16:53:11.078225
93, 2020-06-28 16:53:22.209107
94, 2020-06-28 16:53:28.208794
95, 2020-06-28 16:53:39.417169
96, 2020-06-28 16:53:45.369739
97, 2020-06-28 16:53:56.628517
98, 2020-06-28 16:54:02.621201
99, 2020-06-28 16:54:13.809164
100, 2020-06-28 16:54:19.767503
101, 2020-06-28 16:54:30.961386
102, 2020-06-28 16:54:36.930377
103, 2020-06-28 16:54:48.134981
104, 2020-06-28 16:54:54.137904
105, 2020-06-28 16:55:05.289195
106, 2020-06-28 16:55:11.284470
107, 2020-06-28 16:55:22.454508
108, 2020-06-28 16:55:28.473538
109, 2020-06-28 16:55:39.614974
110, 2020-06-28 16:55:45.655135
111, 2020-06-28 16:55:56.802915
112, 2020-06-28 16:56:02.843345
113, 2020-06-28 16:56:14.015100
114, 2020-06-28 16:56:20.001615
115, 2020-06-28 16:56:31.167039
116, 2020-06-28 16:56:37.148765
117, 2020-06-28 16:56:48.326549
118, 2020-06-28 16:56:54.322046
119, 2020-06-28 16:57:05.467763
120, 2020-06-28 16:57:11.469495
121, 2020-06-28 16:57:22.627751
122, 2020-06-28 16:57:28.634353
123, 2020-06-28 16:57:39.756809
124, 2020-06-28 16:57:45.794054
125, 2020-06-28 16:57:56.902927
126, 2020-06-28 16:58:02.904964
127, 2020-06-28 16:58:14.161233
128, 2020-06-28 16:58:20.162911
129, 2020-06-28 16:58:31.343433
130, 2020-06-28 16:58:37.365547
131, 2020-06-28 16:58:48.489430
132, 2020-06-28 16:58:54.554274
133, 2020-06-28 16:59:05.735980
134, 2020-06-28 16:59:11.730884
135, 2020-06-28 16:59:22.944285
136, 2020-06-28 16:59:28.942824
137, 2020-06-28 16:59:40.092904
138, 2020-06-28 16:59:46.085517
139, 2020-06-28 16:59:57.316768
140, 2020-06-28 17:00:03.368272
141, 2020-06-28 17:00:14.473268
142, 2020-06-28 17:00:20.492242
143, 2020-06-28 17:00:31.631197
144, 2020-06-28 17:00:37.643238
145, 2020-06-28 17:00:48.871689
146, 2020-06-28 17:00:54.884255
147, 2020-06-28 17:01:06.077772
148, 2020-06-28 17:01:12.104443
149, 2020-06-28 17:01:23.267510
150, 2020-06-28 17:01:29.268468
151, 2020-06-28 17:01:40.463153
152, 2020-06-28 17:01:46.457102
153, 2020-06-28 17:01:57.586205
154, 2020-06-28 17:02:03.612478
155, 2020-06-28 17:02:14.826029
156, 2020-06-28 17:02:20.828955
157, 2020-06-28 17:02:31.952112
158, 2020-06-28 17:02:37.934458
159, 2020-06-28 17:02:49.155661
160, 2020-06-28 17:02:55.199660
161, 2020-06-28 17:03:06.334843
162, 2020-06-28 17:03:12.335389
163, 2020-06-28 17:03:23.476309
164, 2020-06-28 17:03:29.512799
165, 2020-06-28 17:03:40.702165
166, 2020-06-28 17:03:46.701831
167, 2020-06-28 17:03:57.850742
168, 2020-06-28 17:04:03.796369
169, 2020-06-28 17:04:15.047041
170, 2020-06-28 17:04:21.058046
171, 2020-06-28 17:04:32.203145
172, 2020-06-28 17:04:38.241394
173, 2020-06-28 17:04:49.310730
174, 2020-06-28 17:04:55.293966
175, 2020-06-28 17:05:06.451622
176, 2020-06-28 17:05:12.448654
177, 2020-06-28 17:05:23.678828
178, 2020-06-28 17:05:29.683813
179, 2020-06-28 17:05:40.896905
180, 2020-06-28 17:05:46.890222
181, 2020-06-28 17:05:58.036420
182, 2020-06-28 17:06:04.043097
183, 2020-06-28 17:06:15.249679
184, 2020-06-28 17:06:21.244915
185, 2020-06-28 17:06:32.442257
186, 2020-06-28 17:06:38.444073
187, 2020-06-28 17:06:49.645547
188, 2020-06-28 17:06:55.631894
189, 2020-06-28 17:07:06.879816
190, 2020-06-28 17:07:12.860342
191, 2020-06-28 17:07:24.026514
192, 2020-06-28 17:07:30.015170
193, 2020-06-28 17:07:41.208106
194, 2020-06-28 17:07:47.253486
195, 2020-06-28 17:07:58.330753
196, 2020-06-28 17:08:04.394679
197, 2020-06-28 17:08:15.504204
198, 2020-06-28 17:08:21.500850
199, 2020-06-28 17:08:32.705907
200, 2020-06-28 17:08:38.711666
201, 2020-06-28 17:08:49.853015
202, 2020-06-28 17:08:55.846182
203, 2020-06-28 17:09:06.991526
204, 2020-06-28 17:09:12.979149
205, 2020-06-28 17:09:24.256594
206, 2020-06-28 17:09:30.257490
207, 2020-06-28 17:09:41.506801
208, 2020-06-28 17:09:47.462241
209, 2020-06-28 17:09:58.675521
210, 2020-06-28 17:10:04.673735
211, 2020-06-28 17:10:15.902979
212, 2020-06-28 17:10:21.922815
213, 2020-06-28 17:10:33.141661
214, 2020-06-28 17:10:39.142334
215, 2020-06-28 17:10:50.406059
216, 2020-06-28 17:10:56.407835
217, 2020-06-28 17:11:07.529747
218, 2020-06-28 17:11:13.558336
219, 2020-06-28 17:11:24.688232
220, 2020-06-28 17:11:30.708198
221, 2020-06-28 17:11:41.797682
222, 2020-06-28 17:11:47.841072
223, 2020-06-28 17:11:58.974683
224, 2020-06-28 17:12:05.018265
225, 2020-06-28 17:12:16.141471
226, 2020-06-28 17:12:22.167731
227, 2020-06-28 17:12:33.376269
228, 2020-06-28 17:12:39.336208
229, 2020-06-28 17:12:50.556471
230, 2020-06-28 17:12:56.558464
231, 2020-06-28 17:13:07.760978
232, 2020-06-28 17:13:13.749322
233, 2020-06-28 17:13:24.914178
234, 2020-06-28 17:13:30.874675
235, 2020-06-28 17:13:42.108086
236, 2020-06-28 17:13:48.108923
237, 2020-06-28 17:13:59.230676
238, 2020-06-28 17:14:05.288240
239, 2020-06-28 17:14:16.449062
240, 2020-06-28 17:14:22.445436
241, 2020-06-28 17:14:33.637194
242, 2020-06-28 17:14:39.638472
243, 2020-06-28 17:14:50.801014
244, 2020-06-28 17:14:56.792742
245, 2020-06-28 17:15:08.050209
246, 2020-06-28 17:15:14.050263
247, 2020-06-28 17:15:25.265822
248, 2020-06-28 17:15:31.233186
249, 2020-06-28 17:15:42.521979
250, 2020-06-28 17:15:48.523664
251, 2020-06-28 17:15:59.685046
252, 2020-06-28 17:16:05.740847
253, 2020-06-28 17:16:16.907744
254, 2020-06-28 17:16:22.891680
255, 2020-06-28 17:16:34.144396
256, 2020-06-28 17:16:40.141924
257, 2020-06-28 17:16:51.370179
258, 2020-06-28 17:16:57.372325
259, 2020-06-28 17:17:08.522510
260, 2020-06-28 17:17:14.630179
261, 2020-06-28 17:17:25.782690
262, 2020-06-28 17:17:31.756141
263, 2020-06-28 17:17:42.962297
264, 2020-06-28 17:17:48.974486
265, 2020-06-28 17:18:00.140531
266, 2020-06-28 17:18:06.108588
267, 2020-06-28 17:18:17.228818
268, 2020-06-28 17:18:23.217388
269, 2020-06-28 17:18:34.364501
270, 2020-06-28 17:18:40.364291
271, 2020-06-28 17:18:51.595493
272, 2020-06-28 17:18:57.594939
273, 2020-06-28 17:19:08.763034
274, 2020-06-28 17:19:14.708095
275, 2020-06-28 17:19:25.846475
276, 2020-06-28 17:19:31.847996
277, 2020-06-28 17:19:43.056024
278, 2020-06-28 17:19:49.018616
279, 2020-06-28 17:20:00.181870
280, 2020-06-28 17:20:06.182859
281, 2020-06-28 17:20:17.446155
282, 2020-06-28 17:20:23.457142
283, 2020-06-28 17:20:34.630755
284, 2020-06-28 17:20:40.631317
285, 2020-06-28 17:20:51.798321
286, 2020-06-28 17:20:57.807875
287, 2020-06-28 17:21:09.007546
288, 2020-06-28 17:21:14.997560
289, 2020-06-28 17:21:26.199857
290, 2020-06-28 17:21:32.220038
291, 2020-06-28 17:21:43.386431
292, 2020-06-28 17:21:49.466668
293, 2020-06-28 17:22:00.579308
294, 2020-06-28 17:22:06.576359
295, 2020-06-28 17:22:17.790785
296, 2020-06-28 17:22:23.748014
297, 2020-06-28 17:22:35.001166
298, 2020-06-28 17:22:41.006034
299, 2020-06-28 17:22:52.173968
300, 2020-06-28 17:22:58.212418
301, 2020-06-28 17:23:09.435033
302, 2020-06-28 17:23:15.435561
303, 2020-06-28 17:23:26.610830
304, 2020-06-28 17:23:32.708364
305, 2020-06-28 17:23:43.817375
306, 2020-06-28 17:23:49.899087
307, 2020-06-28 17:24:01.068208
308, 2020-06-28 17:24:07.059385
309, 2020-06-28 17:24:18.236244
310, 2020-06-28 17:24:24.237088
311, 2020-06-28 17:24:35.438077
312, 2020-06-28 17:24:41.408070
313, 2020-06-28 17:24:52.660943
314, 2020-06-28 17:24:58.645185
315, 2020-06-28 17:25:09.809228
316, 2020-06-28 17:25:15.852224
317, 2020-06-28 17:25:26.993081
318, 2020-06-28 17:25:33.049157
319, 2020-06-28 17:25:44.172233
320, 2020-06-28 17:25:50.184163
321, 2020-06-28 17:26:01.392551
322, 2020-06-28 17:26:07.435310
323, 2020-06-28 17:26:18.644270
324, 2020-06-28 17:26:24.653592
325, 2020-06-28 17:26:35.859701
326, 2020-06-28 17:26:41.860270
327, 2020-06-28 17:26:53.044786
328, 2020-06-28 17:26:59.042816
329, 2020-06-28 17:27:10.169907
330, 2020-06-28 17:27:16.122657
331, 2020-06-28 17:27:27.390710
332, 2020-06-28 17:27:33.378768
333, 2020-06-28 17:27:44.625152
334, 2020-06-28 17:27:50.626130
335, 2020-06-28 17:28:01.785903
336, 2020-06-28 17:28:07.805844
337, 2020-06-28 17:28:19.005205
338, 2020-06-28 17:28:25.045739
339, 2020-06-28 17:28:36.226686
340, 2020-06-28 17:28:42.235455
341, 2020-06-28 17:28:53.404817
342, 2020-06-28 17:28:59.481725
343, 2020-06-28 17:29:10.627437
344, 2020-06-28 17:29:16.628638
345, 2020-06-28 17:29:27.835151
346, 2020-06-28 17:29:33.862556
347, 2020-06-28 17:29:45.071060
348, 2020-06-28 17:29:51.062229
349, 2020-06-28 17:30:02.202826
350, 2020-06-28 17:30:08.202659
351, 2020-06-28 17:30:19.406890
352, 2020-06-28 17:30:25.316401
353, 2020-06-28 17:30:36.537235
354, 2020-06-28 17:30:42.600450
355, 2020-06-28 17:30:53.795445
356, 2020-06-28 17:30:59.753574
357, 2020-06-28 17:31:10.902392
358, 2020-06-28 17:31:16.956384
359, 2020-06-28 17:31:28.132350
360, 2020-06-28 17:31:34.121002
361, 2020-06-28 17:31:45.305995
362, 2020-06-28 17:31:51.353233
363, 2020-06-28 17:32:02.521663
364, 2020-06-28 17:32:08.518817
365, 2020-06-28 17:32:19.652064
366, 2020-06-28 17:32:25.651456
367, 2020-06-28 17:32:36.822527
368, 2020-06-28 17:32:42.845583
369, 2020-06-28 17:32:54.012467
370, 2020-06-28 17:33:00.048089
371, 2020-06-28 17:33:11.287656
372, 2020-06-28 17:33:17.244856
373, 2020-06-28 17:33:28.435509
374, 2020-06-28 17:33:34.453867
375, 2020-06-28 17:33:45.640987
376, 2020-06-28 17:33:51.642695
377, 2020-06-28 17:34:02.832270
378, 2020-06-28 17:34:08.853985
379, 2020-06-28 17:34:20.110108
380, 2020-06-28 17:34:26.153017
381, 2020-06-28 17:34:37.253708
382, 2020-06-28 17:34:43.292058
383, 2020-06-28 17:34:54.454512
384, 2020-06-28 17:35:00.487910
385, 2020-06-28 17:35:11.614342
386, 2020-06-28 17:35:17.638839
387, 2020-06-28 17:35:28.787174
388, 2020-06-28 17:35:34.782739
389, 2020-06-28 17:35:46.002958
390, 2020-06-28 17:35:52.020753
391, 2020-06-28 17:36:03.296831
392, 2020-06-28 17:36:09.272339
393, 2020-06-28 17:36:20.570144
394, 2020-06-28 17:36:26.598980
395, 2020-06-28 17:36:37.824142
396, 2020-06-28 17:36:43.810325
397, 2020-06-28 17:36:55.076587
398, 2020-06-28 17:37:01.036298
399, 2020-06-28 17:37:12.208984
400, 2020-06-28 17:37:18.251514
401, 2020-06-28 17:37:29.444556
402, 2020-06-28 17:37:35.453379
403, 2020-06-28 17:37:46.574733
404, 2020-06-28 17:37:52.602896
405, 2020-06-28 17:38:03.822717
406, 2020-06-28 17:38:09.829077
407, 2020-06-28 17:38:20.994706
408, 2020-06-28 17:38:26.983024
409, 2020-06-28 17:38:38.237292
410, 2020-06-28 17:38:44.235744
411, 2020-06-28 17:38:55.445448
412, 2020-06-28 17:39:01.492900
413, 2020-06-28 17:39:12.633833
414, 2020-06-28 17:39:18.652368
415, 2020-06-28 17:39:29.820022
416, 2020-06-28 17:39:35.764070
417, 2020-06-28 17:39:47.084405
418, 2020-06-28 17:39:53.070783
419, 2020-06-28 17:40:04.235654
420, 2020-06-28 17:40:10.288312
421, 2020-06-28 17:40:21.410319
422, 2020-06-28 17:40:27.455071
423, 2020-06-28 17:40:38.580179
424, 2020-06-28 17:40:44.581525
425, 2020-06-28 17:40:55.822941
426, 2020-06-28 17:41:01.838130
427, 2020-06-28 17:41:13.020663
428, 2020-06-28 17:41:19.032379
429, 2020-06-28 17:41:30.186545
430, 2020-06-28 17:41:36.184403
431, 2020-06-28 17:41:47.327427
432, 2020-06-28 17:41:53.368335
433, 2020-06-28 17:42:04.579444
434, 2020-06-28 17:42:10.614485
435, 2020-06-28 17:42:21.845013
436, 2020-06-28 17:42:27.804374
437, 2020-06-28 17:42:39.105988
438, 2020-06-28 17:42:45.173168
439, 2020-06-28 17:42:56.296090
440, 2020-06-28 17:43:02.354091
441, 2020-06-28 17:43:13.486256
442, 2020-06-28 17:43:19.444223
443, 2020-06-28 17:43:30.609952
444, 2020-06-28 17:43:36.607131
445, 2020-06-28 17:43:47.843841
446, 2020-06-28 17:43:53.843027
447, 2020-06-28 17:44:05.066092
448, 2020-06-28 17:44:11.069640
449, 2020-06-28 17:44:22.239329
450, 2020-06-28 17:44:28.285876
451, 2020-06-28 17:44:39.453389
452, 2020-06-28 17:44:45.490136
453, 2020-06-28 17:44:56.620658
454, 2020-06-28 17:45:02.613631
455, 2020-06-28 17:45:13.895505
456, 2020-06-28 17:45:19.880250
457, 2020-06-28 17:45:31.023682
458, 2020-06-28 17:45:37.038305
459, 2020-06-28 17:45:48.234045
460, 2020-06-28 17:45:54.296683
461, 2020-06-28 17:46:05.462289
462, 2020-06-28 17:46:11.479586
463, 2020-06-28 17:46:22.616263
464, 2020-06-28 17:46:28.586505
465, 2020-06-28 17:46:39.842343
466, 2020-06-28 17:46:45.818445
467, 2020-06-28 17:46:57.027073
468, 2020-06-28 17:47:03.040480
469, 2020-06-28 17:47:14.262534
470, 2020-06-28 17:47:20.287094
471, 2020-06-28 17:47:31.412101
472, 2020-06-28 17:47:37.460614
473, 2020-06-28 17:47:48.626871
474, 2020-06-28 17:47:54.623095
475, 2020-06-28 17:48:05.852278
476, 2020-06-28 17:48:11.852995
477, 2020-06-28 17:48:23.012979
478, 2020-06-28 17:48:29.042396
479, 2020-06-28 17:48:40.168626
480, 2020-06-28 17:48:46.166667
481, 2020-06-28 17:48:57.333815
482, 2020-06-28 17:49:03.378050
483, 2020-06-28 17:49:14.545839
484, 2020-06-28 17:49:20.552236
485, 2020-06-28 17:49:31.740279
486, 2020-06-28 17:49:37.725095
487, 2020-06-28 17:49:48.856074
488, 2020-06-28 17:49:54.893995
489, 2020-06-28 17:50:05.994737
490, 2020-06-28 17:50:12.051226
491, 2020-06-28 17:50:23.218628
492, 2020-06-28 17:50:29.207620
493, 2020-06-28 17:50:40.395574
494, 2020-06-28 17:50:46.392984
495, 2020-06-28 17:50:57.586917
496, 2020-06-28 17:51:03.561369
497, 2020-06-28 17:51:14.738755
498, 2020-06-28 17:51:20.793122
499, 2020-06-28 17:51:31.945339
500, 2020-06-28 17:51:37.934953
501, 2020-06-28 17:51:49.108514
502, 2020-06-28 17:51:55.151644
503, 2020-06-28 17:52:06.279814
504, 2020-06-28 17:52:12.272427
505, 2020-06-28 17:52:23.529265
506, 2020-06-28 17:52:29.533474
507, 2020-06-28 17:52:40.741204
508, 2020-06-28 17:52:46.770427
509, 2020-06-28 17:52:57.977994
510, 2020-06-28 17:53:03.920385
511, 2020-06-28 17:53:15.150257
512, 2020-06-28 17:53:21.150249
513, 2020-06-28 17:53:32.314293
514, 2020-06-28 17:53:38.325907
515, 2020-06-28 17:53:49.410148
516, 2020-06-28 17:53:55.509190
517, 2020-06-28 17:54:06.661579
518, 2020-06-28 17:54:12.641651
519, 2020-06-28 17:54:23.796163
520, 2020-06-28 17:54:29.777577
521, 2020-06-28 17:54:41.066704
522, 2020-06-28 17:54:47.027507
523, 2020-06-28 17:54:58.277262
524, 2020-06-28 17:55:04.282670
525, 2020-06-28 17:55:15.407541
526, 2020-06-28 17:55:21.384993
527, 2020-06-28 17:55:32.553048
528, 2020-06-28 17:55:38.551918
529, 2020-06-28 17:55:49.804291
530, 2020-06-28 17:55:55.745188
531, 2020-06-28 17:56:06.919180
532, 2020-06-28 17:56:12.988130
533, 2020-06-28 17:56:24.081402
534, 2020-06-28 17:56:30.101859
535, 2020-06-28 17:56:41.296269
536, 2020-06-28 17:56:47.291355
537, 2020-06-28 17:56:58.461971
538, 2020-06-28 17:57:04.482003
539, 2020-06-28 17:57:15.713114
540, 2020-06-28 17:57:21.753111
541, 2020-06-28 17:57:32.879253
542, 2020-06-28 17:57:38.889028
543, 2020-06-28 17:57:50.083662
544, 2020-06-28 17:57:56.047156
545, 2020-06-28 17:58:07.279748
546, 2020-06-28 17:58:13.320254
547, 2020-06-28 17:58:24.553805
548, 2020-06-28 17:58:30.537579
549, 2020-06-28 17:58:41.763231
550, 2020-06-28 17:58:47.751986
551, 2020-06-28 17:58:58.931110
552, 2020-06-28 17:59:04.963403
553, 2020-06-28 17:59:16.176156
554, 2020-06-28 17:59:22.174982
555, 2020-06-28 17:59:33.347161
556, 2020-06-28 17:59:39.343171
557, 2020-06-28 17:59:50.508101
558, 2020-06-28 17:59:56.493182
559, 2020-06-28 18:00:07.747798
560, 2020-06-28 18:00:13.705609
561, 2020-06-28 18:00:24.789497
562, 2020-06-28 18:00:30.866329
563, 2020-06-28 18:00:42.044450
564, 2020-06-28 18:00:48.045742
565, 2020-06-28 18:00:59.284324
566, 2020-06-28 18:01:05.295779
567, 2020-06-28 18:01:16.440650
568, 2020-06-28 18:01:22.446024
569, 2020-06-28 18:01:33.542644
570, 2020-06-28 18:01:39.604360
571, 2020-06-28 18:01:50.688546
572, 2020-06-28 18:01:56.714968
573, 2020-06-28 18:02:07.888010
574, 2020-06-28 18:02:13.889672
575, 2020-06-28 18:02:25.114492
576, 2020-06-28 18:02:31.154394
577, 2020-06-28 18:02:42.255132
578, 2020-06-28 18:02:48.281354
579, 2020-06-28 18:02:59.441269
580, 2020-06-28 18:03:05.490628
581, 2020-06-28 18:03:16.717186
582, 2020-06-28 18:03:22.722082
583, 2020-06-28 18:03:33.902230
584, 2020-06-28 18:03:39.932655
585, 2020-06-28 18:03:51.088442
586, 2020-06-28 18:03:57.057364
587, 2020-06-28 18:04:08.222453
588, 2020-06-28 18:04:14.248792
589, 2020-06-28 18:04:25.414168
590, 2020-06-28 18:04:31.439241
591, 2020-06-28 18:04:42.647469
592, 2020-06-28 18:04:48.607913
593, 2020-06-28 18:04:59.779950
594, 2020-06-28 18:05:05.779920
595, 2020-06-28 18:05:16.946453
596, 2020-06-28 18:05:22.911141
597, 2020-06-28 18:05:34.051406
598, 2020-06-28 18:05:40.056121
599, 2020-06-28 18:05:51.226411
600, 2020-06-28 18:05:57.222663
601, 2020-06-28 18:06:08.459895
602, 2020-06-28 18:06:14.540503
603, 2020-06-28 18:06:25.681034
604, 2020-06-28 18:06:31.747496
605, 2020-06-28 18:06:42.929591
606, 2020-06-28 18:06:48.901053
607, 2020-06-28 18:07:00.106500
608, 2020-06-28 18:07:06.087469
609, 2020-06-28 18:07:17.296807
610, 2020-06-28 18:07:23.266346
611, 2020-06-28 18:07:34.398295
612, 2020-06-28 18:07:40.438483
613, 2020-06-28 18:07:51.605597
614, 2020-06-28 18:07:57.642796
615, 2020-06-28 18:08:08.754472
616, 2020-06-28 18:08:14.800351
617, 2020-06-28 18:08:25.972582
618, 2020-06-28 18:08:31.958418
619, 2020-06-28 18:08:43.123095
620, 2020-06-28 18:08:49.089035
621, 2020-06-28 18:09:00.200609
622, 2020-06-28 18:09:06.214994
623, 2020-06-28 18:09:17.391409
624, 2020-06-28 18:09:23.404230
625, 2020-06-28 18:09:34.538952
626, 2020-06-28 18:09:40.592747
627, 2020-06-28 18:09:51.765402
628, 2020-06-28 18:09:57.774066
629, 2020-06-28 18:10:08.939259
630, 2020-06-28 18:10:14.914155
631, 2020-06-28 18:10:26.187905
632, 2020-06-28 18:10:32.230912
633, 2020-06-28 18:10:43.342096
634, 2020-06-28 18:10:49.360237
635, 2020-06-28 18:11:00.526200
636, 2020-06-28 18:11:06.496019
637, 2020-06-28 18:11:17.639161
638, 2020-06-28 18:11:23.737282
639, 2020-06-28 18:11:34.882049
640, 2020-06-28 18:11:40.877810
641, 2020-06-28 18:11:52.027729
642, 2020-06-28 18:11:58.039730
643, 2020-06-28 18:12:09.246755
644, 2020-06-28 18:12:15.271445
645, 2020-06-28 18:12:26.436966
646, 2020-06-28 18:12:32.446386
647, 2020-06-28 18:12:43.595776
648, 2020-06-28 18:12:49.646242
649, 2020-06-28 18:13:00.814357
650, 2020-06-28 18:13:06.804904
651, 2020-06-28 18:13:17.962435
652, 2020-06-28 18:13:24.003391
653, 2020-06-28 18:13:35.232947
654, 2020-06-28 18:13:41.173721
655, 2020-06-28 18:13:52.400092
656, 2020-06-28 18:13:58.409907
657, 2020-06-28 18:14:09.558238
658, 2020-06-28 18:14:15.579766
659, 2020-06-28 18:14:26.689725
660, 2020-06-28 18:14:32.738232
661, 2020-06-28 18:14:43.934633
662, 2020-06-28 18:14:49.971256
663, 2020-06-28 18:15:01.203941
664, 2020-06-28 18:15:07.205201
665, 2020-06-28 18:15:18.329398
666, 2020-06-28 18:15:24.359908
667, 2020-06-28 18:15:35.513104
668, 2020-06-28 18:15:41.469129
669, 2020-06-28 18:15:52.632664
670, 2020-06-28 18:15:58.664041
671, 2020-06-28 18:16:09.756491
672, 2020-06-28 18:16:15.790324
673, 2020-06-28 18:16:26.890204
674, 2020-06-28 18:16:32.920468
675, 2020-06-28 18:16:44.050492
676, 2020-06-28 18:16:50.062909
677, 2020-06-28 18:17:01.222624
678, 2020-06-28 18:17:07.320980
679, 2020-06-28 18:17:18.409100
680, 2020-06-28 18:17:24.423667
681, 2020-06-28 18:17:35.596844
682, 2020-06-28 18:17:41.548052
683, 2020-06-28 18:17:52.795235
684, 2020-06-28 18:17:58.796223
685, 2020-06-28 18:18:09.917006
686, 2020-06-28 18:18:15.917738
687, 2020-06-28 18:18:27.063327
688, 2020-06-28 18:18:33.115499
689, 2020-06-28 18:18:44.280165
690, 2020-06-28 18:18:50.266660
691, 2020-06-28 18:19:01.446485
692, 2020-06-28 18:19:07.488186
693, 2020-06-28 18:19:18.642292
694, 2020-06-28 18:19:24.630657
695, 2020-06-28 18:19:35.783006
696, 2020-06-28 18:19:41.796654
697, 2020-06-28 18:19:52.925689
698, 2020-06-28 18:19:58.875569
699, 2020-06-28 18:20:10.195167
700, 2020-06-28 18:20:16.193791
701, 2020-06-28 18:20:27.462826
702, 2020-06-28 18:20:33.462239
703, 2020-06-28 18:20:44.616644
704, 2020-06-28 18:20:50.672496
705, 2020-06-28 18:21:01.814110
706, 2020-06-28 18:21:07.831830
707, 2020-06-28 18:21:19.021067
708, 2020-06-28 18:21:25.020475
709, 2020-06-28 18:21:36.240553
710, 2020-06-28 18:21:42.219946
711, 2020-06-28 18:21:53.428206
712, 2020-06-28 18:21:59.441068
713, 2020-06-28 18:22:10.579651
714, 2020-06-28 18:22:16.557191
715, 2020-06-28 18:22:27.805753
716, 2020-06-28 18:22:33.869563
717, 2020-06-28 18:22:45.081074
718, 2020-06-28 18:22:51.080751
719, 2020-06-28 18:23:02.289116
720, 2020-06-28 18:23:08.235691
721, 2020-06-28 18:23:19.472944
722, 2020-06-28 18:23:25.473572
723, 2020-06-28 18:23:36.599458
724, 2020-06-28 18:23:42.655208
725, 2020-06-28 18:23:53.707555
726, 2020-06-28 18:23:59.781568
727, 2020-06-28 18:24:10.950322
728, 2020-06-28 18:24:16.970390
729, 2020-06-28 18:24:28.182012
730, 2020-06-28 18:24:34.149890
731, 2020-06-28 18:24:45.303496
732, 2020-06-28 18:24:51.303309
733, 2020-06-28 18:25:02.524464
734, 2020-06-28 18:25:08.528991
735, 2020-06-28 18:25:19.704528
736, 2020-06-28 18:25:25.741564
